HostID,host_url,host_name,host_since,Host_City,host_Neighbourhood,Host_State,Host_Country,superhost,host_thumbnail_url,host_picture_url,host_total_listings_count,host_has_profile_pic,host_identity_verified,host_response_timeID
23669617,https://www.airbnb.com/users/show/23669617,Irmela,11/12/2014,Seattle,Queen Anne,Washington,United States,f,"https://a2.muscache.com/ac/users/23669617/profile_pic/1415829076/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/23669617/profile_pic/1415829076/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_005
560743,https://www.airbnb.com/users/show/560743,Zachary,5/5/2011,Seattle,Queen Anne,Washington,United States,f,"https://a2.muscache.com/ac/pictures/4656114e-07da-4df4-abf9-4357bc6e24d3.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/pictures/4656114e-07da-4df4-abf9-4357bc6e24d3.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_003
33524725,https://www.airbnb.com/users/show/33524725,Ruth,5/16/2015,Seattle,Queen Anne,Washington,United States,f,"https://a2.muscache.com/ac/users/33524725/profile_pic/1432088062/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/33524725/profile_pic/1432088062/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_001
46954097,https://www.airbnb.com/users/show/46954097,Nell & Andreas,10/19/2015,Seattle,Queen Anne,Washington,United States,f,"https://a2.muscache.com/ac/pictures/2aa92836-50ff-47d8-a6bb-8f66c802f7ad.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/pictures/2aa92836-50ff-47d8-a6bb-8f66c802f7ad.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_002
2843411,https://www.airbnb.com/users/show/2843411,Dina,7/5/2012,Seattle,,Washington,United States,f,"https://a2.muscache.com/ac/users/2843411/profile_pic/1438027643/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/2843411/profile_pic/1438027643/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
18232665,https://www.airbnb.com/users/show/18232665,Kim,7/17/2014,Seattle,Ballard,Washington,United States,f,"https://a0.muscache.com/ac/users/18232665/profile_pic/1408049343/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/18232665/profile_pic/1408049343/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
28770702,https://www.airbnb.com/users/show/28770702,Mercy,3/4/2015,Seattle,Ballard,Washington,United States,t,"https://a0.muscache.com/ac/users/28770702/profile_pic/1425512645/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/28770702/profile_pic/1425512645/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",4,t,t,HRT_001
5326074,https://www.airbnb.com/users/show/5326074,Mckinzy,3/4/2013,Seattle,Ballard,Washington,United States,f,"https://a2.muscache.com/ac/users/5326074/profile_pic/1381459117/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/5326074/profile_pic/1381459117/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_001
31887689,https://www.airbnb.com/users/show/31887689,Sophia,4/25/2015,Seattle,,Washington,United States,f,"https://a2.muscache.com/ac/users/31887689/profile_pic/1429936982/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/31887689/profile_pic/1429936982/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_002
36805437,https://www.airbnb.com/users/show/36805437,Brooke,6/26/2015,Seattle,Ballard,Washington,United States,f,"https://a2.muscache.com/ac/pictures/29397606-e0a2-4b32-81ab-0027a9671e00.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/pictures/29397606-e0a2-4b32-81ab-0027a9671e00.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_005
1612983,https://www.airbnb.com/users/show/1612983,Andrea,1/16/2012,Seattle,Ballard,Washington,United States,f,"https://a2.muscache.com/ac/pictures/e42104c0-222f-4449-8d46-1c38d005d5d8.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/pictures/e42104c0-222f-4449-8d46-1c38d005d5d8.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_001
841009,https://www.airbnb.com/users/show/841009,Lauren,7/19/2011,Seattle,Ballard,Washington,United States,f,"https://a2.muscache.com/ac/users/841009/profile_pic/1375854741/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/841009/profile_pic/1375854741/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
6296335,https://www.airbnb.com/users/show/6296335,Fleur,5/8/2013,Seattle,Ballard,Washington,United States,f,"https://a1.muscache.com/ac/users/6296335/profile_pic/1392253225/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/6296335/profile_pic/1392253225/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_003
1343908,https://www.airbnb.com/users/show/1343908,Martin,10/27/2011,Seattle,Ballard,Washington,United States,f,"https://a0.muscache.com/ac/users/1343908/profile_pic/1367632146/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/1343908/profile_pic/1367632146/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_001
15473800,https://www.airbnb.com/users/show/15473800,Lisa,5/13/2014,Seattle,Ballard,Washington,United States,f,"https://a1.muscache.com/ac/users/15473800/profile_pic/1405963632/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/15473800/profile_pic/1405963632/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
3587674,https://www.airbnb.com/users/show/3587674,Patti And Benson,9/16/2012,Seattle,Ballard,Washington,United States,t,"https://a1.muscache.com/ac/users/3587674/profile_pic/1347839725/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/3587674/profile_pic/1347839725/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
21066328,https://www.airbnb.com/users/show/21066328,Debra,9/8/2014,Seattle,Ballard,Washington,United States,f,"https://a1.muscache.com/ac/users/21066328/profile_pic/1423696676/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/21066328/profile_pic/1423696676/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
23228606,https://www.airbnb.com/users/show/23228606,Elin,11/1/2014,Seattle,Ballard,Washington,United States,f,"https://a2.muscache.com/ac/users/23228606/profile_pic/1414896375/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/23228606/profile_pic/1414896375/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",3,t,t,HRT_002
811494,https://www.airbnb.com/users/show/811494,Alexis,7/12/2011,Seattle,Ballard,Washington,United States,f,"https://a1.muscache.com/ac/users/811494/profile_pic/1310514226/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/811494/profile_pic/1310514226/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
2231298,https://www.airbnb.com/users/show/2231298,Chris,4/26/2012,Kirkland,Ballard,Washington,United States,f,"https://a1.muscache.com/ac/users/2231298/profile_pic/1383864263/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/2231298/profile_pic/1383864263/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",4,t,t,HRT_002
7466082,https://www.airbnb.com/users/show/7466082,Vera,7/13/2013,Seattle,Ballard,Washington,United States,t,"https://a1.muscache.com/ac/users/7466082/profile_pic/1396149950/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/7466082/profile_pic/1396149950/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_002
43954674,https://www.airbnb.com/users/show/43954674,Brian,9/11/2015,Seattle,Ballard,Washington,United States,f,"https://a2.muscache.com/ac/users/43954674/profile_pic/1441997555/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/43954674/profile_pic/1441997555/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",3,t,t,HRT_003
53050,https://www.airbnb.com/users/show/53050,Bob,11/10/2009,Seattle,Ballard,Washington,United States,t,"https://a1.muscache.com/ac/users/53050/profile_pic/1372934989/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/53050/profile_pic/1372934989/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,t,t,HRT_002
3781927,https://www.airbnb.com/users/show/3781927,Katharine,10/6/2012,Seattle,Ballard,Washington,United States,f,"https://a0.muscache.com/ac/users/3781927/profile_pic/1374525388/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/3781927/profile_pic/1374525388/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_005
4970133,https://www.airbnb.com/users/show/4970133,Paula,2/5/2013,Seattle,Ballard,Washington,United States,t,"https://a2.muscache.com/ac/users/4970133/profile_pic/1402546779/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/4970133/profile_pic/1402546779/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_001
24709547,https://www.airbnb.com/users/show/24709547,Daniel,12/10/2014,Seattle,,Washington,United States,f,"https://a2.muscache.com/ac/pictures/8559781a-48a5-4463-8f08-e7bbb5197543.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/pictures/8559781a-48a5-4463-8f08-e7bbb5197543.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_005
2882219,https://www.airbnb.com/users/show/2882219,John And Alicia,7/9/2012,Seattle,Ballard,Washington,United States,f,"https://a1.muscache.com/ac/users/2882219/profile_pic/1342637647/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/2882219/profile_pic/1342637647/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_001
2317654,https://www.airbnb.com/users/show/2317654,Dahlia,5/7/2012,Seattle,Ballard,Washington,United States,f,"https://a2.muscache.com/ac/users/2317654/profile_pic/1336888530/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/2317654/profile_pic/1336888530/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_003
2034501,https://www.airbnb.com/users/show/2034501,Vivian,3/30/2012,Seattle,Ballard,Washington,United States,f,"https://a1.muscache.com/ac/users/2034501/profile_pic/1333082966/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/2034501/profile_pic/1333082966/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,t,t,HRT_003
19071753,https://www.airbnb.com/users/show/19071753,Julien,7/28/2014,Seattle,Ballard,Washington,United States,f,"https://a1.muscache.com/ac/users/19071753/profile_pic/1410803133/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/19071753/profile_pic/1410803133/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_001
35674639,https://www.airbnb.com/users/show/35674639,Beverly,6/13/2015,Seattle,Ballard,Washington,United States,f,"https://a1.muscache.com/ac/users/35674639/profile_pic/1442301357/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/35674639/profile_pic/1442301357/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_002
24500821,https://www.airbnb.com/users/show/24500821,Tim,12/4/2014,Seattle,Ballard,Washington,United States,f,"https://a0.muscache.com/ac/users/24500821/profile_pic/1433263879/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/24500821/profile_pic/1433263879/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_002
205007,https://www.airbnb.com/users/show/205007,Martin And Taryn,8/18/2010,Seattle,Ballard,Washington,United States,f,"https://a2.muscache.com/ac/users/205007/profile_pic/1284732593/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/205007/profile_pic/1284732593/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_003
79450,https://www.airbnb.com/users/show/79450,Brad & Liz,2/9/2010,Seattle,Ballard,Washington,United States,t,"https://a1.muscache.com/ac/users/79450/profile_pic/1441691205/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/79450/profile_pic/1441691205/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,t,t,HRT_002
430709,https://www.airbnb.com/users/show/430709,Sea To Sky Rentals,3/8/2011,Seattle,Belltown,Washington,United States,f,"https://a2.muscache.com/ac/users/430709/profile_pic/1407448665/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/430709/profile_pic/1407448665/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",36,t,t,HRT_003
13535511,https://www.airbnb.com/users/show/13535511,Megan,3/25/2014,Seattle,Ballard,Washington,United States,f,"https://a1.muscache.com/ac/users/13535511/profile_pic/1420667323/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/13535511/profile_pic/1420667323/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,f,HRT_005
15785670,https://www.airbnb.com/users/show/15785670,Emily,5/20/2014,Lowell,Ballard,Massachusetts,United States,f,"https://a0.muscache.com/ac/users/15785670/profile_pic/1421090499/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/15785670/profile_pic/1421090499/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_005
34872403,https://www.airbnb.com/users/show/34872403,Pallavi,6/2/2015,Seattle,Ballard,Washington,United States,f,"https://a1.muscache.com/ac/users/34872403/profile_pic/1434440869/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a1.muscache.com/ac/users/34872403/profile_pic/1434440869/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,t,t,HRT_001
33225983,https://www.airbnb.com/users/show/33225983,Jean,5/12/2015,Sammamish,Ballard,Washington,United States,f,"https://a0.muscache.com/ac/users/33225983/profile_pic/1431470050/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a0.muscache.com/ac/users/33225983/profile_pic/1431470050/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,t,t,HRT_002
8403307,https://www.airbnb.com/users/show/8403307,Mario,8/26/2013,Seattle,Ballard,Washington,United States,t,"https://a2.muscache.com/ac/users/8403307/profile_pic/1438234448/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70","https://a2.muscache.com/ac/users/8403307/profile_pic/1438234448/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,t,t,HRT_002
